date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:59	98111/98111	---MCZ	200	added ('OK')	text/html	etag:W/%22fc4496a111c04a8297d599fac376570f%22	https://shop.dienquang.com/products/den-ngu-led-dien-quang-dq-lnl04-ww-cam-bien-quang-con-gau-vuong-anh-sang-vang	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/den-ngu-led-dien-quang-dq-lnl04-ww-cam-bien-quang-con-gau-vuong-anh-sang-vang.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:01	98027/98027	---MCZ	200	added ('OK')	text/html	etag:W/%2258d38b017d1e429783161f6e5257fc12%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-ngu-led-dien-quang-dq-lnl04-ww-cam-bien-quang-con-gau-vuong-anh-sang-vang	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-ngu-led-dien-quang-dq-lnl04-ww-cam-bien-quang-con-gau-vuong-anh-sang-vang.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:02	103857/103857	---MCZ	200	added ('OK')	text/html	etag:W/%229587aac9c379445ca1dc318ea94e03fb%22	https://shop.dienquang.com/products/den-sac-led-dien-quang-dq-prl01-02765-2w-daylight-cam-tay	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/den-sac-led-dien-quang-dq-prl01-02765-2w-daylight-cam-tay.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:02	23908/23908	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0d80e90580%22	http://product.hstatic.net/1000253446/product/dq_lnl04_ww__c_m_bi_n_quang__con_g_u_vu_ng___nh_s_ng_v_ng__16efd1fa61a3428a80aa4a0d7f6cb445_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lnl04_ww__c_m_bi_n_quang__con_g_u_vu_ng___nh_s_ng_v_ng__16efd1fa61a3428a80aa4a0d7f6cb445_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:02	21848/21848	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4472e368f0f80%22	http://product.hstatic.net/1000253446/product/dq_lnl04_ww__c_m_bi_n_quang__con_g_u_vu_ng___nh_s_ng_v_ng__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lnl04_ww__c_m_bi_n_quang__con_g_u_vu_ng___nh_s_ng_v_ng__large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:05	25460/25460	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0d8c3c3100%22	http://product.hstatic.net/1000253446/product/dq_prl01_02765__2w__daylight__c_m_tay___85054e719c2f405daf9176ab7a99a9b2_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl01_02765__2w__daylight__c_m_tay___85054e719c2f405daf9176ab7a99a9b2_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:06	24205/24205	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4472ec2a13700%22	http://product.hstatic.net/1000253446/product/dq_prl01_02765__2w__daylight__c_m_tay___9952c72e55604851a42220eb5aa84cc4_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl01_02765__2w__daylight__c_m_tay___9952c72e55604851a42220eb5aa84cc4_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:07	108714/108714	---MCZ	200	added ('OK')	text/html	etag:W/%22d1c2c03b64db456092054f1d6654b226%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl02-04765-4w-daylight-cam-tay	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl02-04765-4w-daylight-cam-tay.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:07	23912/23912	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0d99f1b680%22	http://product.hstatic.net/1000253446/product/dq_prl02_04765__4w__daylight__c_m_tay___82836faa0a384be281ed14ad9cd89002_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl02_04765__4w__daylight__c_m_tay___82836faa0a384be281ed14ad9cd89002_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:07	22869/22869	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4472f19a70c00%22	http://product.hstatic.net/1000253446/product/dq_prl02_04765__4w__daylight__c_m_tay___large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl02_04765__4w__daylight__c_m_tay___large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:08	101417/101417	---MCZ	200	added ('OK')	text/html	etag:W/%223cbb333a8cac4af3944e373260f7c5d0%22	https://shop.dienquang.com/products/den-sac-led-dien-quang-dq-prl04-b-0-5w-daylight-xanh-duong	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/den-sac-led-dien-quang-dq-prl04-b-0-5w-daylight-xanh-duong.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:10	101333/101333	---MCZ	200	added ('OK')	text/html	etag:W/%224341318613d74e699926e1a3358d5099%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl04-b-0-5w-daylight-xanh-duong	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl04-b-0-5w-daylight-xanh-duong.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:11	28732/28732	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0dd0c7cc80%22	http://product.hstatic.net/1000253446/product/dq_prl04_b__0.5w__daylight__xanh_d__ng__4da60f8e8db7494a9a653d63318f0819_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl04_b__0.5w__daylight__xanh_d__ng__4da60f8e8db7494a9a653d63318f0819_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:13	27779/27779	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4472f49eeaa80%22	http://product.hstatic.net/1000253446/product/dq_prl04_b__0.5w__daylight__xanh_d__ng__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl04_b__0.5w__daylight__xanh_d__ng__large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:14	100791/100791	---MCZ	200	added ('OK')	text/html	etag:W/%22b0bf18c9b8f44f6ab90979aebff5762d%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl04-r-0-5w-daylight-do	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/den-sac-led-dien-quang-dq-prl04-r-0-5w-daylight-do.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:14	27632/27632	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0dad048680%22	http://product.hstatic.net/1000253446/product/dq_prl04_r__0.5w__daylight__d___f6120edbde9e4762919ed0e9cf82bca2_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl04_r__0.5w__daylight__d___f6120edbde9e4762919ed0e9cf82bca2_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:14	26708/26708	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4472f5bd04d80%22	http://product.hstatic.net/1000253446/product/dq_prl04_r__0.5w__daylight__d___large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_prl04_r__0.5w__daylight__d___large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:15	104451/104451	---MCZ	200	added ('OK')	text/html	etag:W/%2205c5336aafed499bac5534633e669cd7%22	https://shop.dienquang.com/products/o-cam-dien-quang-dq-001a-01-2m-6-lo-2-chau-day-2-met	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/o-cam-dien-quang-dq-001a-01-2m-6-lo-2-chau-day-2-met.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:16	105956/105956	---MCZ	200	added ('OK')	text/html	etag:W/%22420d564bd12e4d9aa6478b82572e7535%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/o-cam-dien-quang-dq-001a-01-2m-6-lo-2-chau-day-2-met	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/o-cam-dien-quang-dq-001a-01-2m-6-lo-2-chau-day-2-met.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:18	20777/20777	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0db8f04880%22	http://product.hstatic.net/1000253446/product/dq_001a-01__6_l__2_ch_u__121b9048d70d420b84c41eee7b771e42_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_001a-01__6_l__2_ch_u__121b9048d70d420b84c41eee7b771e42_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:19	19403/19403	---M--	200	added ('OK')	image/jpeg	etag:W/%221d440ca7d478e80%22	http://product.hstatic.net/1000253446/product/dq_001a-01__6_l__2_ch_u__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_001a-01__6_l__2_ch_u__large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:20	116869/116869	---MCZ	200	added ('OK')	text/html	etag:W/%2213786207845f4a8fa4b89e293b52e397%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9/products/o-cam-dien-quang-dq-003a-04-2m-6-lo-3-chau-day-2-met	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9/products/o-cam-dien-quang-dq-003a-04-2m-6-lo-3-chau-day-2-met.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:21	21603/21603	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0dcb6a8200%22	http://product.hstatic.net/1000253446/product/dq_003a-04__6_l__3_ch_u__26aba282fac54d3097415e01b0325e1b_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_003a-04__6_l__3_ch_u__26aba282fac54d3097415e01b0325e1b_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:21	98464/98464	---MCZ	200	added ('OK')	text/html	etag:W/%22f943bc7dc08642ca8b4ddfc3de23e0ca%22	https://shop.dienquang.com/products/o-cam-dien-quang-dq-esk-2w-106-kieu-ufo-6-lo-3-chau-2-met-mau-trang	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/o-cam-dien-quang-dq-esk-2w-106-kieu-ufo-6-lo-3-chau-2-met-mau-trang.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:21	20382/20382	---M--	200	added ('OK')	image/jpeg	etag:W/%221d440ca20e46f00%22	http://product.hstatic.net/1000253446/product/dq_003a-04__6_l__3_ch_u__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_003a-04__6_l__3_ch_u__large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:22	0/-1	---M--	302	error ('')			https://shop.dienquang.com/checkout	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/checkout.14f.delayed	(from https://shop.dienquang.com/collections/all)
19:05:23	150397/150397	---MCZ	200	added ('OK')	text/html	etag:W/%222e4904eed88f4019a412b03a7a128386%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9?page=2	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-94658.html	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:24	27973/27973	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44b0de210d900%22	http://product.hstatic.net/1000253446/product/dq_esk106__ki_u_ufo_6_l__3_ch_u__tr_ngd__e5da88a5a8e048fa9bcfb32707ec521f_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_esk106__ki_u_ufo_6_l__3_ch_u__tr_ngd__e5da88a5a8e048fa9bcfb32707ec521f_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:24	92964/92964	---MCZ	200	added ('OK')	text/html	etag:W/%224d93f7c7a99948f9a09b0a2daa0ee3f9%22	https://shop.dienquang.com/products/quat-dien-quang-dq-esf05w-kieu-dung-mau-trang-1	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/quat-dien-quang-dq-esf05w-kieu-dung-mau-trang-1.html	(from https://shop.dienquang.com/collections/all)
19:05:24	26164/26164	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44a64365f7e80%22	http://product.hstatic.net/1000253446/product/dq_esk106__ki_u_ufo_6_l__3_ch_u__tr_ngd__883afc9be033431d89d5f3d5598f27b3_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_esk106__ki_u_ufo_6_l__3_ch_u__tr_ngd__883afc9be033431d89d5f3d5598f27b3_large.jpg	(from https://shop.dienquang.com/collections/khuyen-mai-thang-9)
19:05:24	13766/13766	---M--	200	added ('OK')	image/jpeg	etag:W/%221d453d9e674a600%22	http://product.hstatic.net/1000253446/product/quat_dq_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/quat_dq_large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:25	99158/99158	---MCZ	200	added ('OK')	text/html	etag:W/%229a072e27c3e548049045ce8b823f72dd%22	https://shop.dienquang.com/products/nhan-ban-cua-den-led-bulb-bu11-doi-mau-dien-quang-dqledbu11a55-057cs-5w-doi-mau-bang-cong-tac	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/nhan-ban-cua-den-led-bulb-bu11-doi-mau-dien-quang-dqledbu11a55-057cs-5w-doi-mau-bang-cong-tac.html	(from https://shop.dienquang.com/collections/all)
19:05:27	99023/99023	---MCZ	200	added ('OK')	text/html	etag:W/%225ec2c52014b344aa95cef4e08c5c8bec%22	https://shop.dienquang.com/products/den-led-bulb-bu11-doi-mau-dien-quang-dqledbu11a55-057cs-5w-doi-mau-bang-cong-tac	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/den-led-bulb-bu11-doi-mau-dien-quang-dqledbu11a55-057cs-5w-doi-mau-bang-cong-tac.html	(from https://shop.dienquang.com/collections/all)
19:05:29	20930/20930	---M--	200	added ('OK')	image/jpeg	etag:W/%221d43f527ac22900%22	http://product.hstatic.net/1000253446/product/dq_ledbu11_a60_077cs_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_ledbu11_a60_077cs_large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:30	20913/20913	---M--	200	added ('OK')	image/jpeg	etag:W/%221d43f528c0b3580%22	http://product.hstatic.net/1000253446/product/dq_ledbu11_a55_057cs_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_ledbu11_a55_057cs_large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:31	97397/97397	---MCZ	200	added ('OK')	text/html	etag:W/%2269abb949373642eb9cb6c7c6e5458160%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-11765-120-11w-daylight-vuong-4-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-11765-120-11w-daylight-vuong-4-7inch.html	(from https://shop.dienquang.com/collections/all)
19:05:32	98854/98854	---MCZ	200	added ('OK')	text/html	etag:W/%22b886d1dcb484472bb648ecb3a95c2e32%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-09765-120-9w-daylight-vuong-4-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-09765-120-9w-daylight-vuong-4-7inch.html	(from https://shop.dienquang.com/collections/all)
19:05:32	36290/36290	---M--	200	added ('OK')	image/jpeg	etag:W/%221d43f52a5ac7d00%22	http://product.hstatic.net/1000253446/product/bu11-a60-077cs_7w_1000x1000_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/bu11-a60-077cs_7w_1000x1000_large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:33	36341/36341	---M--	200	added ('OK')	image/jpeg	etag:W/%221d43f525ebe8780%22	http://product.hstatic.net/1000253446/product/bu11-a55-057cs_5w_1000x1000_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/bu11-a55-057cs_5w_1000x1000_large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:35	98692/98692	---MCZ	200	added ('OK')	text/html	etag:W/%22484a49a6192c421da137ccfd1befd8e6%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-07765-95-7w-daylight-vuong-3-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd11-07765-95-7w-daylight-vuong-3-7inch.html	(from https://shop.dienquang.com/collections/all)
19:05:36	23633/23633	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44988283c3000%22	http://product.hstatic.net/1000253446/product/dq_lrd11_09765_120__9w_daylight__vu_ng__4.7inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd11_09765_120__9w_daylight__vu_ng__4.7inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:40	23594/23594	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44988a4cf0e80%22	http://product.hstatic.net/1000253446/product/dq_lrd11_07765_95__7w_daylight__vu_ng__3.7inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd11_07765_95__7w_daylight__vu_ng__3.7inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:42	97379/97379	---MCZ	200	added ('OK')	text/html	etag:W/%2273e72084ce08466c81a156c84721299a%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-11765-120-11w-daylight-tron-4-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-11765-120-11w-daylight-tron-4-7inch.html	(from https://shop.dienquang.com/collections/all)
19:05:50	118884/118884	---M--	200	added ('OK')	image/png	etag:W/%221d43ac4947fee00%22	http://product.hstatic.net/1000253446/product/lrd11_62b6b98493e74b70be03b9773a8608b7_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd11_62b6b98493e74b70be03b9773a8608b7_large.png	(from https://shop.dienquang.com/collections/all)
19:05:52	118884/118884	---M--	200	added ('OK')	image/png	etag:W/%221d43ac46a2e3080%22	http://product.hstatic.net/1000253446/product/lrd11_28b71bb2f30342e3b4ca86133fbc012a_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd11_28b71bb2f30342e3b4ca86133fbc012a_large.png	(from https://shop.dienquang.com/collections/all)
19:05:52	98825/98825	---MCZ	200	added ('OK')	text/html	etag:W/%22e13dcc8f407e4401af0b70f02dfbf211%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-09765-120-9w-daylight-tron-4-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-09765-120-9w-daylight-tron-4-7inch.html	(from https://shop.dienquang.com/collections/all)
19:05:55	118884/118884	---M--	200	added ('OK')	image/png	etag:W/%221d43ac434894780%22	http://product.hstatic.net/1000253446/product/lrd11_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd11_large.png	(from https://shop.dienquang.com/collections/all)
19:05:57	23945/23945	---M--	200	added ('OK')	image/jpeg	etag:W/%221d44987e7dcb200%22	http://product.hstatic.net/1000253446/product/dq_lrd10_09765_120__9w_daylight__tr_n__4.7inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd10_09765_120__9w_daylight__tr_n__4.7inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:05:57	98794/98794	---MCZ	200	added ('OK')	text/html	etag:W/%2288e4d3caa03d446bbd8a1709e0a13597%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-07765-95-7w-daylight-tron-3-7inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-07765-95-7w-daylight-tron-3-7inch.html	(from https://shop.dienquang.com/collections/all)
19:06:01	23889/23889	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4498877826080%22	http://product.hstatic.net/1000253446/product/dq_lrd10_07765_95__7w_daylight__tr_n__3.7inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd10_07765_95__7w_daylight__tr_n__3.7inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:06:03	98787/98787	---MCZ	200	added ('OK')	text/html	etag:W/%2285dfec2b94fb4c008e0543b2ccd41aff%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-05765-75-5w-daylight-tron-2-9inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-05765-75-5w-daylight-tron-2-9inch.html	(from https://shop.dienquang.com/collections/all)
19:06:05	145282/145282	---M--	200	added ('OK')	image/png	etag:W/%221d43ac40d327a80%22	http://product.hstatic.net/1000253446/product/lrd10_ac5f1529b06549e5be53831d1006dc33_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd10_ac5f1529b06549e5be53831d1006dc33_large.png	(from https://shop.dienquang.com/collections/all)
19:06:08	23881/23881	---M--	200	added ('OK')	image/jpeg	etag:W/%221d449896be36980%22	http://product.hstatic.net/1000253446/product/dq_lrd10_05765_75__5w_daylight__tr_n__2.9inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd10_05765_75__5w_daylight__tr_n__2.9inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:06:10	98882/98882	---MCZ	200	added ('OK')	text/html	etag:W/%224399bb51b08f4cf7b5e8e2c4834ef57f%22	https://shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-03765-75-3w-daylight-tron-2-9inch	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/bo-den-led-downlight-dien-quang-dq-lrd10-03765-75-3w-daylight-tron-2-9inch.html	(from https://shop.dienquang.com/collections/all)
19:06:14	23866/23866	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4498bc8e01f00%22	http://product.hstatic.net/1000253446/product/dq_lrd10_03765_75__3w_daylight__tr_n__2.9inch__large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/dq_lrd10_03765_75__3w_daylight__tr_n__2.9inch__large.jpg	(from https://shop.dienquang.com/collections/all)
19:06:16	145282/145282	---M--	200	added ('OK')	image/png	etag:W/%221d43ac4191e3c80%22	http://product.hstatic.net/1000253446/product/lrd10_563f99a0715547d694af6cd6a0140ee7_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd10_563f99a0715547d694af6cd6a0140ee7_large.png	(from https://shop.dienquang.com/collections/all)
19:06:18	165965/165965	---MCZ	200	added ('OK')	text/html	etag:W/%22ea6a11aa4231474287005284b7a49ff3%22	https://shop.dienquang.com/collections/all?page=2	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/all4658.html	(from https://shop.dienquang.com/collections/all)
19:06:21	145282/145282	---M--	200	added ('OK')	image/png	etag:W/%221d43ac3ef651580%22	http://product.hstatic.net/1000253446/product/lrd10_f56538050a4842239f59944f760b4101_large.png	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/lrd10_f56538050a4842239f59944f760b4101_large.png	(from https://shop.dienquang.com/collections/all)
19:06:21	161731/161731	---MCZ	200	added ('OK')	text/html	etag:W/%227e903b3a9eda4925857b816c9389be7b%22	https://shop.dienquang.com/collections/all?page=39	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/all8b08.html	(from https://shop.dienquang.com/collections/all)
19:06:21	0/-1	---M--	302	error ('')			https://shop.dienquang.com/checkout	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/checkout.171.delayed	(from https://shop.dienquang.com/collections/den-tube)
19:06:24	94856/94856	---MCZ	200	added ('OK')	text/html	etag:W/%227c4af33d541f446bbdc5c53185bc8887%22	https://shop.dienquang.com/collections/den-tube/products/den-led-tube-thuy-tinh-dien-quang-dq-ledtu06i-09765-v03-9w-daylight	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-tube/products/den-led-tube-thuy-tinh-dien-quang-dq-ledtu06i-09765-v03-9w-daylight.html	(from https://shop.dienquang.com/collections/den-tube)
19:06:25	97533/97533	---MCZ	200	added ('OK')	text/html	etag:W/%221dc6e6161e794b909ec96a1615901f2d%22	https://shop.dienquang.com/products/den-led-tube-dien-quang-dq-ledtu06i-09765-0-6m-9w-daylight-than-thuy-tinh	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/products/den-led-tube-dien-quang-dq-ledtu06i-09765-0-6m-9w-daylight-than-thuy-tinh.html	(from https://shop.dienquang.com/collections/den-tube)
19:06:26	3436/3436	---M--	200	added ('OK')	image/jpeg	etag:W/%221d3f33575db5100%22	http://product.hstatic.net/1000253446/product/tu06i_large.jpg	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/product.hstatic.net/1000253446/product/tu06i_large.jpg	(from https://shop.dienquang.com/collections/den-tube)
